"Tier","Subsystem","ShortSha","Date","Author","Subject","FullSha"
"5","Encounters & World","bf1c7cdfa","2018-10-17","ratkosrb","Prevent AV mines from damaging friendly players.","bf1c7cdfa7af58df113b3c39045f1155309252fe"
"5","Encounters & World","8d8f135e5","2018-10-17","ratkosrb","Fix more quest script flags.","8d8f135e558e98da07d32a14e1676310d62b79a6"
"5","Encounters & World","1889fa587","2018-10-17","ratkosrb","Fix flags for 2 quest scripts.","1889fa587be7e5a7e0946e149f4accc24a4a77bd"
"1","Crashes & Security","e5c968d32","2018-10-15","ratkosrb","Hack fix for crash on Mind Control with Eye of Kilrogg.","e5c968d320a1915d37722643132b57928ee76855"
"2","Combat & Spells","5cf9ef046","2018-10-15","ratkosrb","Spell templates for Fire Roc and Shardtooth Mauler.","5cf9ef046590ffcb3e86c8ee42f65dd07ee9d1e3"
"5","General Systems","50f5aab6d","2018-10-15","ratkosrb","Fix faction of AV mine npcs.","50f5aab6d552950d63e57e9625947854d82fecc2"
"2","Combat & Spells","5a8accd3a","2018-10-14","ratkosrb","Add some safety to some preprocessor defines.","5a8accd3a6731565fbc31635b377c21a1f5acd6f"
"2","Combat & Spells","73c90798c","2018-10-13","ratkosrb","Replace Mudsprocket teleport location with Programmer Isle.","73c90798cea9c1a033ea2f7924d9bfd78319996c"
"5","Encounters & World","1b4018777","2018-10-13","ratkosrb","Update caster scripts to use distancing command.","1b4018777680c0ae670c8fa13f88fdef0865adb7"
"4","AI & Movement","7dcfbdb8a","2018-10-10","ratkosrb","Fleeing movement fixes.","7dcfbdb8a9c706d5bfe53a79b59d5c3b5032d766"
"5","Encounters & World","14bc932aa","2018-10-10","ratkosrb","Database script for Amnennar the Coldbringer.","14bc932aa4d04bd375b1359927f6c2075d7d151c"
"4","AI & Movement","7adaecea3","2018-10-09","ratkosrb","EventAI: Add PlayerOnly parameter to EVENT_T_KILL.","7adaecea384786e1660f368c5817d8b74fb81725"
"5","Encounters & World","195107827","2018-10-08","ratkosrb","Fix flags for old custom teleport npc script.","19510782744d081c94f8eaa15986f1642326498f"
"4","AI & Movement","3c23f9a21","2018-10-06","ratkosrb","Make creatures face their cast target.","3c23f9a21b6e74e995888475dcbea1c68352075d"
"5","Encounters & World","76f49163c","2018-10-05","ratkosrb","Database script for Witch Doctor Zum'rah","76f49163c9d7a6b91a26f70e0edab50b5437e26f"
"5","General Systems","7e5e76b5e","2018-10-03","ratkosrb","Update readme.","7e5e76b5e74cd593c024dc2c4be97eea28be1b8a"
"5","General Systems","120d94c38","2018-10-03","ratkosrb","Update issue template.","120d94c389e6967902473382810c9b5e1a1f31ce"
"4","AI & Movement","75dbb3b8e","2018-10-03","ratkosrb","Allow setting default mount for dead creatures.","75dbb3b8e2760a6464a0eee200954f819b4049c1"
"5","Encounters & World","101b449d4","2018-10-03","ratkosrb","Save guids in scripted events instead of pointers.","101b449d47a9f11e3860d584ccb66ff1a1773225"
"5","General Systems","087b8031d","2018-09-28","N├╕lin","Update to OpenSSL 1.0.2k (#24)","087b8031d269eff7736b3a1252580c8932f32aa9"
"5","General Systems","d2946c9b8","2018-09-28","N├╕lin","Update to MySQL 5.7.18 (#23)","d2946c9b85e1bc97909e6ba32ea605b59b0d4d42"
"1","Crashes & Security","feb192a3b","2018-09-28","ratkosrb","Prevent spoofed packet crash.","feb192a3b51e96ef537d1c2ee9a4f5b95a15e18e"
"1","Crashes & Security","126e2dc07","2018-09-28","ratkosrb","Progression: More changes from the 1.11 patch notes.","126e2dc07ff38cfaea095e3c6a0011b48c870d09"
"2","Combat & Spells","8a3bb7be7","2018-09-25","ratkosrb","Fix spell haste rounding errors before 1.12.","8a3bb7be7711e09b12d971dda3109665cc8cb65e"
"2","Combat & Spells","853e77ccf","2018-09-25","ratkosrb","Fix negative cast time auras on 1.12.","853e77ccf0ff0a70b24d3debca75f86c962db73d"
"5","Encounters & World","de4b4c729","2018-09-24","ratkosrb","Encounter in progress check was added in 1.11.","de4b4c72923ee05a85e76c3f3e6dc2d45ad8b31a"
"1","Crashes & Security","9b86e2036","2018-09-23","ratkosrb","Fishing progression changes.","9b86e20369fda1e3760294bf46015fb576e228ea"
"2","Combat & Spells","e97d8c789","2018-09-21","ratkosrb","Correct build of Arcane Power and Power Infusion group.","e97d8c789c8652d474fba7101919234a0a832ddd"
"5","General Systems","84b0b5930","2018-09-18","ratkosrb","Fix wrong position of herb spawns.","84b0b5930894347a6133fd8bf0f834160ab021d6"
"2","Combat & Spells","e049ee580","2018-09-18","ratkosrb","SoC should not proc Vengeance before 1.11.","e049ee5807d2d5dac2ebc70bd9f9f2ac716ad5c3"
"5","Encounters & World","74618c4c9","2018-09-17","ratkosrb","Script for quest A Crew Under Fire.","74618c4c9d77c1cd4c89eed7f734cbdfa5f25c94"
"2","Combat & Spells","fa87f9bf4","2018-09-17","ratkosrb","Add internal spell flags for better performance.","fa87f9bf4b559172b27ce13af899e326ddf7b073"
"2","Combat & Spells","79c79bd1a","2018-09-16","ratkosrb","Fix proc of Zandalarian Hero Charm.","79c79bd1ac345bb20abfa455c84d44986bb87762"
"4","AI & Movement","e990fa237","2018-09-15","ratkosrb","Implement creature spreading.","e990fa237b42e9a329aca5cfa87df129c5fbf639"
"2","Combat & Spells","9b7d32aa6","2018-09-14","ratkosrb","Arcane Power and Power Infusion should stack before 1.11.","9b7d32aa605e85d14e4689340056124e0905607e"
"1","Crashes & Security","ca3ba50b3","2018-09-13","ratkosrb","Progression: Changes to item cooldowns (#20)","ca3ba50b39ae90a4f46de0282932dd1bc3606639"
"2","Combat & Spells","ba2b1556b","2018-09-13","ratkosrb","Improvements to structure of SMSG_SPELLNONMELEEDAMAGELOG.","ba2b1556bfc004a88f2b1584bcff1dee9942a934"
"5","Core Architecture","e99ceefbe","2018-09-13","ratkosrb","Force updates on inactive maps if there are corpses to be removed.","e99ceefbe686bcd8faf98a965e96425a8fe4fe0c"
"5","Encounters & World","55300f29e","2018-09-13","ratkosrb","Prevent Mage Armors from stacking before 1.11.","55300f29ec8afc36789fe7705549aeed1b42e108"
"5","General Systems","c8a2b7388","2018-09-13","ratkosrb","Fix slows before 1.11.","c8a2b73886023e83eb9d897e68248777d8c695ee"
"2","Combat & Spells","1273b17e9","2018-09-04","ratkosrb","Don't consume flat cast time mod if instant cast aura is active.","1273b17e9783815f955c599c7b4ff013e8508146"
"5","General Systems","157d18a3c","2018-09-02","ratkosrb","Correct stack size for many items prior to 1.11.","157d18a3ceb91b2bf577e03dd92d970ed08baa73"
"5","General Systems","ff7b90908","2018-09-02","ratkosrb","Improve caster mob responsiveness.","ff7b9090855bf140d59832a21c12bb8aa7a16f62"
"4","AI & Movement","8fff2cf33","2018-09-02","ratkosrb","Correct speed for creature Rift Spawn.","8fff2cf3389596f07fbd912509eef0bd39fff342"
"1","Crashes & Security","580f8ca16","2018-09-02","ratkosrb","Fix console command crash.","580f8ca164b8a5ce7ef7eea49d6bed4de399a899"
"5","General Systems","d8df23718","2018-09-01","ratkosrb","Update links.","d8df23718b73f3f3c1ba10bc5aaa0ad31fe7de98"
"4","AI & Movement","9f50e90ac","2018-09-01","ratkosrb","Add detection, leash, call for help, and xp multiplier columns.","9f50e90ac9ed7db233a7343b324c559e021bb5b3"
"5","Core Architecture","431020556","2018-08-31","N├╕lin","Config to enable/disable Player commands (#11)","4310205563054882a5330bd774976969a5bf9293"
"5","Core Architecture","44061ed24","2018-08-31","N├╕lin","Allow GMs to invite players of opposing faction (#10)","44061ed24be763a43cfc549ff961c9f63079fb28"
"5","Core Architecture","40df291fa","2018-08-31","N├╕lin","Check if player corpse is inside BWL before rez on orb (#9)","40df291fa630a469472feba8c398d1f5d23de80c"
"5","Encounters & World","6aefc6d14","2018-08-31","N├╕lin","[ZG] Boss Jeklik's Bats shouldn't spawn on pull (#7)","6aefc6d148d63b852c21ee25f844411f624de2f1"
"5","Encounters & World","2d45f794a","2018-08-31","N├╕lin","Gameobjects shouldn't greet players (#6)","2d45f794a6f4b621c9c84185737985c79612d09a"
"2","Combat & Spells","8417317df","2018-08-30","N├╕lin","Weapon skill should increase on crit/miss/dodge/parry/block (#1)","8417317dfbfeafe56bb41ec528e3bb1aad88ed19"
"5","General Systems","747855464","2018-08-29","ratkosrb","Fix spawn position of Scourge Banner.","747855464e5c27c236c9c65cc0d0fcb2fa93dc31"
"2","Combat & Spells","58e83ed56","2018-08-28","ratkosrb","Check DB for required area Id when sending spell cast result.","58e83ed56bd863c3ad433931a3a08b5f4fac5e76"
"4","AI & Movement","f283ef4dc","2018-08-27","ratkosrb","Fix npc pet levels.","f283ef4dcab9d3cdf1b517bf9d45fa3194247bea"
"5","General Systems","716da74d7","2018-08-26","ratkosrb","Support for client build 1.10.2 (#213)","716da74d7d75fe9f200afd9eed805ac9a55911fb"
"1","Crashes & Security","820e4568a","2018-08-25","Staden","Remove pointless weather check Not having an emulator tell me that I can't change the weather","820e4568a613a1b188ee04e4dccdc7c608d68bcf"
"5","General Systems","2b20edcb0","2018-08-22","ratkosrb","Progression Pre-1.11 Fixes (#211)","2b20edcb0fed4b38a03c36f530e62ee7fafe19ba"
"5","Encounters & World","519e6cdd7","2018-08-19","ratkosrb","Small improvement to Isalien script.","519e6cdd7bc5d44ee64de139acec707327d8af1f"
"2","Combat & Spells","e3f7470df","2018-08-19","ratkosrb","Fix annoying melee animation bug.","e3f7470dfa2b9f4c1b6d573270c4b09bde81263c"
"5","Encounters & World","f0948dbad","2018-08-19","ratkosrb","End script for An Earnest Proposition.","f0948dbadda25c5dd9b684b75e67eca8222bcaf2"
"5","General Systems","d1acb6913","2018-08-17","ratkosrb","Remove extra if in feign death check.","d1acb6913eae9580ccd05ed14e41eb8fd009e05f"
"5","General Systems","793ac8fba","2018-08-17","ratkosrb","Remove possibly wrong equip check.","793ac8fbaa1ffdfdbe58c23a19b5995aff0cce68"
"4","AI & Movement","ebf3f8521","2018-08-17","Kittnz","Core/NPC: Implement trainer greetings (#208)","ebf3f8521f18098823091555983e8c8eaab8193a"
"4","AI & Movement","8169f9d93","2018-08-17","ratkosrb","Correct equipment for a lot of creatures. (#207)","8169f9d933d7806ddb44ebddddaa4b592a463ff6"
"3","Bounds & Exploits","b0f8e6ec8","2018-08-17","Skuzzi","Fix various remote bank exploits (#205)","b0f8e6ec82aea43e170ab0e9972319966ceda861"
"5","General Systems","97cb5f4fd","2018-08-17","ratkosrb","Fix startup errors from migration.","97cb5f4fd2366bd9defcf9b78e4c8a538644dec9"
"2","Combat & Spells","1f3264072","2018-08-17","GuybrushGit","Implement Feign Death resistance (#175)","1f3264072471872d850e768bbbc0a5b9f2e15f7e"
"2","Combat & Spells","cbc2bef5e","2018-08-15","Staden","Add cooldowns to public channel usage (#206)","cbc2bef5e476c452cee2b729db0db755af28f7d8"
"2","Combat & Spells","e7485c4ad","2018-08-11","ratkosrb","Allow equipping items for channeled casts.","e7485c4ad86cc7897c3883012a0c2a81a7e075be"
"5","Encounters & World","79cb08f25","2018-08-11","ratkosrb","Prevent equipping items while casting.","79cb08f2535f6fc5ae81cdd0315e5ed73c2bbc9e"
"1","Crashes & Security","954576d48","2018-08-11","ratkosrb","Change back PvP hall config option.","954576d481d546152e6267cc4c45d9e16eb96ca9"
"5","Encounters & World","b607e0d40","2018-08-08","ratkosrb","Fix quests for Argent Dawn Commission.","b607e0d40a37cf5f9df060c4156bbc27c59ca652"
"5","General Systems","f14ad4666","2018-08-07","ratkosrb","Various progression related fixes.","f14ad4666aced6b8eb9e0ae4fbdf9b4a163bf97f"
"2","Combat & Spells","ee699270f","2018-08-06","ratkosrb","Correct spell range check again.","ee699270f8bb1c9469f0de41545e30e3420b0c05"
"2","Combat & Spells","0dbd2848e","2018-08-05","ratkosrb","Implement unused spell attributes. (#200)","0dbd2848e7fc74ec15579ecfff2bceea59fe01a6"
"5","Core Architecture","29302421d","2018-08-05","ratkosrb","Do not despawn Gizelton's Caravan if no player arrives. (#198)","29302421d41681ed2424301d5cd1c045162402b2"
"5","General Systems","4517d2e26","2018-08-05","ratkosrb","Fix implementation of Gordunni Cobalt. (#197)","4517d2e263bfd57c4f95edcf89f409a477da31ad"
"4","AI & Movement","14eba4a2c","2018-08-05","ratkosrb","Implement GuardEventAI and add scripts for guards. (#196)","14eba4a2cad420b29bc79cad70c48240f7afae7b"
"2","Combat & Spells","54127528c","2018-08-05","Filip Jaro┼í","Fix mana leech aoe spells (#195)","54127528cedc3647497b65d51374c7aac83125f7"
"2","Combat & Spells","4ad41a6e9","2018-08-05","bladez","Ignore cross-map threat generation (#193)","4ad41a6e9a333cacaaf9d527091f501a917db2a4"
"5","General Systems","970783aee","2018-08-05","Tobschinski","Un'goro Crater - Stone Guardian (#190)","970783aee9ab3fd8ed709e05cecda3c35c3e915c"
"5","Encounters & World","a5184c7dd","2018-08-05","Filip Jaro┼í","Remove immune flag from dungeon set 2 bosses (#189)","a5184c7dd1d2d345dcac79cbd53785d9c375ee4d"
"4","AI & Movement","2709cfd5c","2018-08-05","GuybrushGit","Allow player pets attacking feigned players (#174)","2709cfd5c887fda8c9f4cc8eccc0e723532eacff"
"1","Crashes & Security","d293ee5cc","2018-08-01","bladez","Prevent crash in aura proc when no victim is specified","d293ee5cc9cdcf023f76b5901ead246f159c3ad2"
"2","Combat & Spells","dc1a84f3e","2018-07-28","bladez","No procs if victim and target are not in the same map (#194)","dc1a84f3e5cf34eb83bb08fa8091f82824ad07d5"
"5","Core Architecture","ca5e5b924","2018-07-28","gears-lightshope","Add support for player name output in pin/bani commands (#183)","ca5e5b924392098b348fce444271ff565e2c575a"
"5","Encounters & World","dfc23a877","2018-07-28","GuybrushGit","Prevent totems attacking neutral targets (#173)","dfc23a877225d73509e9cdd2262f19de9f36aa1c"
"5","Encounters & World","1489683f5","2018-07-28","GuybrushGit","Implements dynamic restock for vendors (#171)","1489683f5b37a5bb17b0c09708079b97f0783394"
"5","Core Architecture","79af32b65","2018-03-10","sipertruk","Revert ""Map switch related fixes (#12)""","79af32b65d11e6ed19462f51b121c1a93e63cc3f"
"1","Crashes & Security","c44527d3d","2018-07-25","bladez","Revert ""Fix crash iterating attackers. (#35)""","c44527d3dce64ffcb81821037214d485725bbb3a"
"2","Combat & Spells","85b70e2b1","2018-07-25","ratkosrb","Fix Eskhandar's stats and add missing abilities. (#186)","85b70e2b11a19c332457b21d615b6e5bf0470bbc"
"2","Combat & Spells","b3bcf6060","2018-07-25","GuybrushGit","Remove Mind Control threat transfer (#86)","b3bcf60607bb8371f899c72c99ef8d797ac2c37b"
"4","AI & Movement","b9d50870b","2018-07-25","ratkosrb","Add missing display ids for creatures. (#184)","b9d50870bf1e70c99aecfae70e77864273e3f3d2"
"2","Combat & Spells","b30110492","2018-07-25","ratkosrb","Define single target auras in the database. (#182)","b301104921fdb1fa2905ae6c889e1c4bb0282cf9"
"5","Encounters & World","1fb2acd90","2018-07-25","ratkosrb","Add a lot of quest emotes. (#180)","1fb2acd909e5a18da89fc867bb6d9cbd13f92833"
"2","Combat & Spells","1ef307dc3","2018-07-25","ratkosrb","Fix combat distance calculation. (#176)","1ef307dc3d7a06f3b7fd833587ea509b65329bd7"
"5","Encounters & World","52701528d","2018-07-18","ratkosrb","Add Ragnaros Core to loot table before 1.4","52701528d75c4f13ab89e6dec63c75faed80114e"
"5","Encounters & World","547f0819e","2018-07-18","ratkosrb","Prevent equiping fist weapons without skill.","547f0819e7f1cfb8d3c1e821a8974074c0777f47"
"5","Core Architecture","e40619e44","2018-07-18","Filip Jaro┼í","Rmove immune to player flag from Kormok (#177)","e40619e4461101f048c5c4710279951524d489c1"
"5","Encounters & World","d545349d3","2018-07-18","ratkosrb","Script quest A Rogue's Deal in the database. (#167)","d545349d3091b6fdc1cf71bc18f4ce4a5ca15e5f"
"2","Combat & Spells","ad3e47a0c","2018-07-18","GuybrushGit","Seal of the Crusader damage reduction (#166)","ad3e47a0c5b5bd68e7f6723f96108ba1f1527ddf"
"5","General Systems","a7679a4e3","2018-07-18","GuybrushGit","Misc item fixes (#164)","a7679a4e3ed20434048f5fbaad0ccf7d395113b3"
"5","General Systems","e1b222ac7","2018-07-18","ohganot","Fixes The Untamed Blade PPM (#162)","e1b222ac78eb65c37c3f89a4aa700c71892d4e9e"
"5","General Systems","53937c02b","2018-07-18","QAkvastskaft","Small DB Fixes 2 (#160)","53937c02b8a480645523a037a50263120a768e82"
"4","AI & Movement","66ddcc7a2","2018-07-18","GuybrushGit","Fix Warsong Peon AI (#169)","66ddcc7a2f69b30b923a60f2bb1960f19264bbd4"
"2","Combat & Spells","04a530b46","2018-07-18","GuybrushGit","Pre 1.10 Bonereaver's Edge proc (#156)","04a530b463605b00e471a76a3ddd4512c22bd224"
"1","Crashes & Security","3ff680e3b","2018-07-18","bladez","Resolve crash in pinfo when executed before logout","3ff680e3b35a87485a6d2c0c7acb58f1ec7b71ea"
"5","General Systems","3e77f9913","2018-07-17","ratkosrb","Fix Food Crate and Barrel of Milk level requirement.","3e77f991334754908edf89e81df1f7613429a04b"
"5","Encounters & World","ce513cc78","2018-07-17","ratkosrb","Fix Dorius Stonetender aggro, Saltwater Snapjaw loot, Alcors Sunrazor bonding.","ce513cc78eef1f5613c8e6b8b29a7d05293282cf"
"5","Encounters & World","18930bf51","2018-07-17","ratkosrb","Fix quest Rise, Obsidion!","18930bf51c8cf906376b123a59fa8e94198e151b"
"5","Core Architecture","1d4c48b9d","2018-07-16","ratkosrb","Correct npc names and player spawn positions.","1d4c48b9d4b3d5e1d1e45d9ad40f4db4de96f32b"
"5","Encounters & World","bb603d42c","2018-07-11","ratkosrb","Prevent auto attacking friendly targets (#165)","bb603d42c0057aaf3d336a2ef74f6cd07817fdf6"
"2","Combat & Spells","8619543cf","2018-07-11","GuybrushGit","Fix to damage mods and bonus weapon damage interaction (#161)","8619543cfbe50573e6ef662ebae6a964448fdef3"
"5","Encounters & World","ecc1ea4b1","2018-07-11","ratkosrb","Prevent healer mobs from healing other people's mobs. (#155)","ecc1ea4b1b54f6eae9f050876551a2bc0b124b39"
"5","Encounters & World","a6efe8cf5","2018-07-11","ratkosrb","Add missing loot for Heavy Junkbox.","a6efe8cf58f0a9a554f39ece68ddf41216a3e382"
"4","AI & Movement","6d879d958","2018-07-11","GuybrushGit","Fix mana gained in level up message (#158)","6d879d95815c602aa8a9d27678fb9b4e58527b3a"
"2","Combat & Spells","1c5e22ca2","2018-07-10","ratkosrb","Fix melee haste on 1.11","1c5e22ca26c5e42ca4da62a3cc236bd0cd0df91d"
"2","Combat & Spells","3c585f956","2018-07-04","GuybrushGit","Shadowguard no threat (#147)","3c585f956eda9c9d53d5d9b7718034bceca45102"
"5","General Systems","c4ffaf91e","2018-07-04","QAkvastskaft","DB Fixes (#151)","c4ffaf91ed9d6ab89d4ac89176ee1937109e7852"
"4","AI & Movement","f7f83ad7e","2018-07-02","Miguel Dur├úo","Require Email Verification for joindate bigger then defined in config file. (#146)","f7f83ad7e8e5038f4d4c431557136fa7bfece714"
"2","Combat & Spells","f7a98c684","2018-07-02","Bagiraa","Fix some items stats (#152)","f7a98c684fb4168d3203bd1cd826c05f3cf698b6"
"5","Encounters & World","880daf3ea","2018-06-30","Filip Jaro┼í","Zul'Gurub: Fix boss mandokir immune to attack (#145)","880daf3ea532041b6524fa0a335f67418f01d872"
