"ShortSha","Date","Status","Crucial","Category","Author","Subject","FullSha"
"198c75e17","2021-05-20","PENDING","NO","General Systems","ratkosrb","Remove unused function.","198c75e17a81aea8adf464015ee7f68162d1a540"
"ad64a9600","2021-05-20","PENDING","YES","Combat & Spells","ratkosrb","Use signed ints for periodic aura timer.","ad64a9600306c393d209ed72563f8888923177bc"
"75d3992d3","2021-05-20","PENDING","YES","Encounters & World","ratkosrb","Convert more doubles to floats in uldaman script.","75d3992d35efd9b57bb8a994447582bc58c746db"
"1254bcb8e","2021-05-20","PENDING","NO","General Systems","ratkosrb","Capitalize letter V in startup message.","1254bcb8e2f89d2cd84fd1d7b603b59b52b25be0"
"d3f73bf2b","2021-05-20","PENDING","YES","AI & Movement","ratkosrb","Remove useless creature addon entries.","d3f73bf2b26efd57ea3393efe4de2d074963253e"
"fb1158e8f","2021-05-20","PENDING","YES","General Systems","ratkosrb","Fix startup errors.","fb1158e8f8d080074bc9c90b62fda62da9eee973"
"0133c2693","2021-05-20","PENDING","YES","Combat & Spells","ratkosrb","Add separate area aura type for creature groups.","0133c26930d13d120b8bd8851a328b337a13c696"
"ac4de5685","2021-05-20","PENDING","YES","General Systems","ratkosrb","Initialize update field flags array in place.","ac4de568592bc3783381112d7c6d198d71e83ee3"
"04da1fc1d","2021-05-20","PENDING","NO","General Systems","ratkosrb","Remove duplicated comment.","04da1fc1dcbecc4cdd17868769c467f4d1fd82c3"
"bbebe2077","2021-05-20","PENDING","NO","General Systems","ratkosrb","Drop sha_pass_hash from account database.","bbebe20779df9edeec552048fa839553b5de6c28"
"b93fdf101","2021-05-19","PENDING","YES","General Systems","ratkosrb","Fix another migration.","b93fdf101e2397b53f9213ea857dfd80269db906"
"9b0c0427d","2021-05-19","PENDING","YES","Encounters & World","ratkosrb","Correct texts and emotes for many quests.","9b0c0427d15f1814d112d6d53d7c062adb2b2f61"
"54366f6e8","2021-05-19","PENDING","NO","General Systems","GrenderG","Removed Theramore TBC spawns. (#1201)","54366f6e8691abea93e5d5e8c42071c7f2e1cba5"
"359aa9531","2021-05-19","PENDING","YES","Encounters & World","schell244","Add coin loot to fishing trunks (#1196)","359aa95314605854b4cb1b876e0c444b3e6bdd88"
"0d298dd9c","2021-05-19","PENDING","NO","General Systems","GrenderG","Cast ZoneOrSort to int32 instead of uint32 since it can be negative. (#1194)","0d298dd9c3aa075411a828b710056f6c75487829"
"44312c3b7","2021-05-19","PENDING","YES","Combat & Spells","GrenderG","Fix damage and armor of starting mobs. (#1193)","44312c3b79b5eca94d613ec056da41bb0dce8071"
"e349565ac","2021-05-19","PENDING","YES","AI & Movement","GrenderG","Add field names for SMSG_PETITION_QUERY_RESPONSE. (#1192)","e349565acb8a358aa021fa0b23090f4626fd72d3"
"dd8843cc2","2021-05-19","PENDING","YES","Encounters & World","GrenderG","Reworked Norgannon events and removed wrong spawns. (#1190)","dd8843cc27ff2cae30f28f961238832c881f54ac"
"d324658d3","2021-05-18","PENDING","YES","General Systems","ratkosrb","Fix a migration.","d324658d32de53c72dab348ff61711ed556d9aa2"
"67c58acd5","2021-05-17","PENDING","YES","Combat & Spells","ratkosrb","Define targets for Ashbringer aura.","67c58acd53efe9552c43457ae87e36f24cea2d2a"
"a001a71c1","2021-05-17","PENDING","NO","General Systems","ratkosrb","Reduce Kindal Moonweaver's respawn time.","a001a71c1ed7b5ed84493be056b85fe57dcdda07"
"843ac7acc","2021-05-17","PENDING","NO","General Systems","ratkosrb","Define targets for Golemagg's Trust.","843ac7acc538586bc7cfecd3abb22b3f6427874d"
"ae38ef93a","2021-05-17","PENDING","YES","AI & Movement","ratkosrb","Fix Improved Drain Soul.","ae38ef93afc295e4ea283257a23aabc655c9a54e"
"23b547840","2021-05-16","PENDING","NO","General Systems","ratkosrb","Add even more Giant Clam spawns.","23b547840a28f88571d79e339b0c37f4444f8c9d"
"3f848afc2","2021-05-16","PENDING","YES","General Systems","ratkosrb","More Giant Clam fixes.","3f848afc257371849c018ea27fad9b5e3f34bd21"
"ab9dc6d33","2021-05-16","PENDING","NO","General Systems","ratkosrb","Add another missing include.","ab9dc6d33c0453d3d77c6c11431d45f86db65dec"
"7b65aa52a","2021-05-16","PENDING","NO","General Systems","ratkosrb","Add missing Giant Clam spawns.","7b65aa52a359f46be514f1ea162353c115ed1135"
"a5567ba37","2021-05-16","PENDING","YES","General Systems","ratkosrb","Fix duration of SummonDemon effect.","a5567ba373de4378b8864317d075fa52c552de3d"
"6365a5ca3","2021-05-16","PENDING","YES","AI & Movement","ratkosrb","Don't initialize movement generators if creature is dead.","6365a5ca3a98987361851eb7ce0878119ff68398"
"2642fe034","2021-05-16","PENDING","YES","Bounds & Exploits","ratkosrb","Fix Garr respawn exploit.","2642fe0341ea269a1d5de4f7cf50cab02bc0865d"
"3bd26c93b","2021-05-16","PENDING","YES","Encounters & World","ratkosrb","Fix double to float conversion warnings in STV scripts.","3bd26c93b1de6ebe537905d2570096067f84e30a"
"ab61aacc5","2021-05-16","PENDING","YES","Combat & Spells","ratkosrb","Fix Ruthlessnes talent when proc delay is enabled.","ab61aacc5c02fe3961df8f619c9812768851ce0e"
"ef131484d","2021-05-16","PENDING","NO","General Systems","ratkosrb","Add missing include.","ef131484d45520d4aadac15ffd387908f2dc33ec"
"b96a47ce7","2021-05-15","PENDING","YES","AI & Movement","GrenderG","Small improvements for Tooga's Quest escort (#1189)","b96a47ce719ca963ff72ca9e93fc958551e9a3e0"
"69cf22f8b","2021-05-15","PENDING","YES","Encounters & World","GrenderG","Add missing reward text for deprecated quest The New Horde. (#1187)","69cf22f8b5363f9e00bc8811250b03b9c1d8788d"
"8c74339b9","2021-05-15","PENDING","YES","AI & Movement","GrenderG","Jer'kai Moonweaver should only be a quest giver. (#1186)","8c74339b90a7210ae09ede850e162fb205ed8603"
"5e0636e36","2021-05-15","PENDING","YES","Combat & Spells","GrenderG","Fix Plagued Warrior's Cleave spell and make Crypt Guards stunnable. (#1185)","5e0636e363e4652c6043e98c8dc6d4d162552c0f"
"b2625407f","2021-05-15","PENDING","YES","Encounters & World","schell244","Use broadcast texts in STV fishing tournament script. (#1177)","b2625407ff7871892d8bba8b090f1bfe24cb5cee"
"80bc8c4a0","2021-05-15","PENDING","YES","Encounters & World","GrenderG","Fix gender text of quest 724. (#1172)","80bc8c4a0a97cde1681d92ecd35cf6e5d2767a02"
"9e504cfd8","2021-05-15","PENDING","YES","General Systems","GrenderG","Fix Blue Pearl drops (#1167)","9e504cfd8c3714363d53e87e335018a05ff1aa55"
"0977f829b","2021-05-15","PENDING","YES","Encounters & World","GrenderG","Fix more quest completion issues. (#1160)","0977f829b7c730041bda74271a2b503a21786383"
"db7838347","2021-05-15","PENDING","NO","General Systems","GrenderG","Tabards shouldn't have any design by default. (#1155)","db7838347e8103b78dd7c2389e2fbe27c498c739"
"bf1ae8b96","2021-05-15","PENDING","YES","Encounters & World","GrenderG","Add skinning loot table to Drywallow Vicejaw #1144. (#1153)","bf1ae8b96fad7c6ea4760827a4a925db6dd1eef0"
"f2c159b37","2021-05-15","PENDING","YES","AI & Movement","GrenderG","Make Ouro follow content patch progression. (#1151)","f2c159b37a3ae1cf36f5fcac7823ba8585f329e0"
"60dc6803c","2021-05-15","PENDING","YES","Encounters & World","GrenderG","Heart of Hakkar mini event fixes. (#1149)","60dc6803c08ae3d1bb147261c04055f5fa47c998"
"d1705e25b","2021-05-15","PENDING","NO","General Systems","GrenderG","Innkeeper Thulbek was added in patch 1.7. (#1146)","d1705e25b9f640a74ec926db71ed6c2d2178d6fe"
"a910a6b90","2021-05-15","PENDING","YES","AI & Movement","ratkosrb","Poison Water and A Bundle of Hides quest chains should be Tauren only.","a910a6b90612e20ffd2ecb065f683103503044ee"
"c2ee11702","2021-05-13","PENDING","YES","General Systems","ratkosrb","Don't expose the raw update fields data.","c2ee11702c1258f017bf9f594f165769942acf04"
"941c0c80d","2021-05-13","PENDING","YES","General Systems","ratkosrb","Fix copy paste mistake in last commit.","941c0c80d0c29d508b894645e307e363c70c6765"
"d50741fb9","2021-05-13","PENDING","YES","General Systems","ratkosrb","Implement update field hiding based on flags.","d50741fb9a6e6a5044634e6a51f5188b5fd4702a"
"1e6883920","2021-05-11","PENDING","NO","General Systems","GrenderG","Set trap of Campfire to the same patch_min as the Campfire itself. (#1191)","1e6883920dc4b4c86023f478346a01e9f6738229"
"757609d67","2021-05-11","PENDING","YES","General Systems","NickTyrer","Misc DB Fixes (#1142)","757609d67f8bb61d74ca41ba117f1c4962ead36f"
"2d2467c3b","2021-05-11","PENDING","YES","Encounters & World","ratkosrb","Fix wrong quest id for A Donation of Wool.","2d2467c3b4730aa546d089af7b4798bec9496a97"
"2a1acac58","2021-05-10","PENDING","NO","General Systems","ratkosrb","Add command to reset door or button.","2a1acac580e8351364f43a07fe0c942a7ff35040"
"6c8f580f6","2021-05-10","PENDING","YES","General Systems","ratkosrb","Fix hunter traps not triggering in FFA case.","6c8f580f6e45154079e0294c6e24af219d6db9a8"
"c855f3129","2021-05-10","PENDING","YES","General Systems","ratkosrb","Fix a typo in variable name.","c855f3129790db945e1d7c6aa63e82357ae6a7b1"
"1066199a3","2021-05-10","PENDING","YES","AI & Movement","ratkosrb","Fix signed unsigned mismatch warning in weapon skill gain code.","1066199a361a7e22820cbaf56c5d97a0993d0c4b"
"d9c40e003","2021-05-10","PENDING","YES","AI & Movement","ratkosrb","Rename beast family to pet family.","d9c40e003758e71cef9422ff0622452759bc67ca"
"e5eff38ee","2021-05-09","PENDING","YES","General Systems","ratkosrb","Fix The Unforgiven in Stratholme.","e5eff38ee8bfec6545459510555b57564f927b79"
"8057e0e22","2021-05-05","PENDING","YES","Combat & Spells","ratkosrb","Don't prevent positive spells on immune targets.","8057e0e22da05e09aa25bbc065c387b9e34efe61"
"d9ffe46c9","2021-04-30","PENDING","YES","General Systems","schell244","Fix possible defence skill increase by two points (#1176)","d9ffe46c9d27a861f246fed752b9d4986eb944f2"
"69ef43548","2021-04-30","PENDING","YES","General Systems","ratkosrb","Correct some packets to vanilla.","69ef435485a68b01ecef38a8ee3c6a6f5f593000"
"45023b9ad","2021-04-29","PENDING","YES","Combat & Spells","WobLight","Fix weapon damage spell effect being calculated as integer (#1175)","45023b9ad6698655a1120574e91aaa3991fa7862"
"ca6dd2f02","2021-04-27","PENDING","YES","Encounters & World","ratkosrb","Pass ObjectGuid to ScriptsStarts instead of pointers.","ca6dd2f02dc7cf24b38a4e55db1c3ec34b8fea6c"
"7394377f6","2021-04-24","PENDING","YES","General Systems","ratkosrb","Rename optional header to fix cmake.","7394377f621927655b6943b539f5144faa3c566e"
"8490500e8","2021-04-24","PENDING","YES","General Systems","ratkosrb","Switch to optional-bare to fix VS 2015 IntelliSense.","8490500e8a2082cc1a832c424f1d855e6fa66260"
"b2c5ba578","2021-04-24","PENDING","YES","Combat & Spells","ratkosrb","Add intermediary SpellCaster class to hold common parts of Unit and GameObject.","b2c5ba578979c3307bc2d07318b4143b9dfa5615"
"c04288b2c","2021-04-24","PENDING","NO","General Systems","ratkosrb","Move definition of object conversion helper methods.","c04288b2c5b43b94e8649ed47f075572cdd5c55a"
"273d0950e","2021-04-24","PENDING","YES","General Systems","ratkosrb","Fix copy paste mistake in config.","273d0950e536c6d0f89a6640c95c0e1a298bdda2"
"c5e6b8b24","2021-04-21","PENDING","YES","Encounters & World","GrenderG","Remove wrong description text from all item locales. (#1127)","c5e6b8b240de9a553a688397099edc8c3378f85a"
"051151e62","2021-04-21","PENDING","YES","Encounters & World","NickTyrer","Add Misc Quest Start and End Scripts (#1140)","051151e62b5482b0e4a17aa7e6f90d26a179c7c0"
"cda39a62b","2021-04-21","PENDING","YES","General Systems","GrenderG","Fixes for Report on the Defias Brotherhood text. (#1137)","cda39a62bb9e47205857f28c88fcab2ba15f82b9"
"fb63f071c","2021-04-21","PENDING","YES","Encounters & World","GrenderG","Fix some quest issues in Duskwood. (#1135)","fb63f071cf190c4edcb645bb3b6dce7899aecaa6"
"f9de008db","2021-04-21","PENDING","NO","General Systems","GrenderG","Silver Piffeny Band shouldn't appear in chests. (#1133)","f9de008db79e4fa2a09c137d6caad01dc250b8f1"
"80d2d0601","2021-04-21","PENDING","YES","General Systems","Orozxy","Fix the scale of Pat's Snowcloud Guy (#1131)","80d2d06011843fa0a4f6f3718112e420393e79ec"
"26b7dc422","2021-04-21","PENDING","NO","General Systems","GrenderG","Vaelastraz shouldn't despawn after 1 hour in Patch 1.8 or greater. (#1129)","26b7dc422e785995b43089069fe22ad3fef8b58f"
"a003383b1","2021-04-21","PENDING","NO","General Systems","GrenderG","Allow the usage of race specific languages even if crossfaction chat is enabled (#1128)","a003383b1e298645b5a2f397b276aa8347141987"
"a74f39740","2021-04-21","PENDING","NO","General Systems","GrenderG","Some PartyBots tweaks (#1124)","a74f39740b8f1e5ecd8b6ec1ded35a0da8d34d62"
"fa9351de7","2021-04-17","PENDING","YES","General Systems","ratkosrb","Fix priest partybots not buffing others with fortitude.","fa9351de7e832510309209351c17f5c53f3155ef"
"3d2aa0563","2021-04-17","PENDING","YES","General Systems","ratkosrb","Fix build with anticheat selected.","3d2aa05639da1a277322b86f4cfa4b4a027263ec"
"45a71b7ea","2021-04-15","PENDING","YES","General Systems","GrenderG","Fix Typo: DEVELOPPER -> DEVELOPER. (#1166)","45a71b7ea84b0b48ba8459c4a076d1c7133959e3"
"a40253a67","2021-04-14","PENDING","YES","General Systems","GrenderG","Fix linux build. (#1165)","a40253a6779ea03d1a635c6fc8ad357942991ee7"
"c7025d56b","2021-04-13","PENDING","YES","Combat & Spells","WobLight","Prevent negative dot damage due to sickness (#1163)","c7025d56b99529e3bfdaef5bf54243b88e52893c"
"782528e2e","2021-04-12","PENDING","YES","Combat & Spells","WobLight","Dither AURA_SCHOOL_ASSORB at cast rather than on assorb (#1161)","782528e2e819f892a83b5323a47e51514cab4f4b"
"8c78a9d2d","2021-04-12","PENDING","YES","General Systems","ratkosrb","Fix linux build.","8c78a9d2d305ae57b347cbce92fb5cc31cd62239"
"d54dbd66c","2021-04-12","PENDING","NO","General Systems","ratkosrb","Cleanup header dependencies.","d54dbd66c2717c704663b34e6a30c35e85badad3"
"7cdcc07d4","2021-04-11","PENDING","YES","Combat & Spells","ratkosrb","Make health and damage rates set in config apply to pets.","7cdcc07d4a0b7b7fa9f09261b8ce61e8c842ebe0"
"7c23af3db","2021-04-11","PENDING","YES","Encounters & World","ratkosrb","Prevent triggers in ZG from aggroing players.","7c23af3db9cdafb7063525e33adcbeb338881bc9"
"274f88b1e","2021-04-11","PENDING","NO","General Systems","ratkosrb","Add command to list hostile references.","274f88b1ed9a55db27b8a9837bdb29ae2e742388"
"a11a0a251","2021-04-08","PENDING","NO","General Systems","ratkosrb","Recreate more batching interaction.","a11a0a251607fbdc9edd0f9b0004e190ebb1f3f7"
"b112e3638","2021-04-08","PENDING","YES","AI & Movement","NickTyrer","Update Stonewatch Keep Creature Spawns and Waypoints (#1119)","b112e363862e005ce32a781867edfeefcb3431cc"
"7aaba767b","2021-04-08","PENDING","YES","General Systems","alexkulya","Wells Cleansing and a few other fixes (#1115)","7aaba767b33eae8dc68ab9f53aae273aa2485b9e"
"782f35224","2021-04-08","PENDING","YES","AI & Movement","NickTyrer","Add Bloodhoof Village Training Event (#1101)","782f352245ca0389b0d7cf2099158557a2f47ad8"
"b335e44fd","2021-04-08","PENDING","YES","Encounters & World","ratkosrb","Add old levels for Duskwood bossed and remove useless script.","b335e44fd85993b8813d1aec80e5df0545015dce"
"5d9518c1e","2021-04-08","PENDING","YES","Encounters & World","ratkosrb","Improve script for Tome of Mel'Thandris.","5d9518c1e99bde6ba5b8fa6cc68fb77758f896b7"
"b58259721","2021-04-06","PENDING","YES","AI & Movement","ratkosrb","Don't calculate level penalty again if bonus coefficient is set in db.","b58259721c79351faafed2f63fed62189f409ce5"
"9ebe5018c","2021-04-06","PENDING","NO","General Systems","ratkosrb","Don't cut off floating point part when calculting points per level.","9ebe5018ce7cd90e043368b33a7e4a080fe603dd"
"95aece62a","2021-04-05","PENDING","YES","Combat & Spells","ratkosrb","Fix damage procs like Holy Shield.","95aece62a82979b82f8bb784b6ae792d13804f16"
"a8ab2729c","2021-04-04","PENDING","NO","General Systems","ratkosrb","Make food increase normal health regen.","a8ab2729c84115f1894c15df57eef97d1f1b4343"
"1a318d0bc","2021-04-04","PENDING","YES","Combat & Spells","ratkosrb","Don't report spell as absorbed if target died before it hit.","1a318d0bc444d8e7179b05529a8df8c2310b2f6c"
"9fe41688a","2021-04-03","PENDING","YES","Encounters & World","Ariel Oak","Use player's name in quest Encrypted Sigil progress text (#1150)","9fe41688a992fe6d5dddeedfcf7778685b2b9f26"
"28c5a74a8","2021-04-04","PENDING","YES","Combat & Spells","ratkosrb","Don't check cooldown for auto repeat spells.","28c5a74a862302bccaa84cf50bb03329c9b9714f"
"3678a51dc","2021-04-04","PENDING","YES","Encounters & World","ratkosrb","Destroy quest items on abandoning quest.","3678a51dc22f7b2356a371931ffac0db42742f7d"
"b3c5f053e","2021-04-04","PENDING","NO","General Systems","ratkosrb","Flag rogue for PvP on Sap.","b3c5f053efec8badb1860505ef5e7bab2b6940d1"
"4dd1adca8","2021-04-04","PENDING","YES","Encounters & World","ratkosrb","Prevent player from running and drinking at the same time.","4dd1adca85459f8d1c34dd4a6126f8c699f5cb6a"
"3ec2009dc","2021-04-04","PENDING","YES","General Systems","ratkosrb","Fix build on VS 2015.","3ec2009dc09bae1be4ce52971ec52b7ead9dfcd6"
"2d4dc7bf9","2021-04-04","PENDING","YES","Combat & Spells","ratkosrb","Sitting player should always be crit by mobs.","2d4dc7bf935e801eff3f63ed88e770ce60ac1b2e"
"990297a25","2021-04-03","PENDING","NO","General Systems","WobLight","Implement dithering of fractional values (#1100)","990297a25217f34e0c81e31b605e3f8997b0bf88"
"e27760589","2021-04-03","PENDING","NO","General Systems","Daribon","Some dragonkin mobs should be elite before 1.12 (#1081)","e27760589f9936f228d002f2ff705fba9ba8fe6b"
"95628c7e8","2021-04-03","PENDING","YES","General Systems","ratkosrb","Fix defense chance and reduce weapon skill chance.","95628c7e8deb9cb24445486e57f6d6a23230e93a"
